internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22696165,Nisaetus bartelsi,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Nisaetus,bartelsi,,,,,"(Stresemann, 1924)",
22725499,Ninox reyi,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,reyi,,,,,"Oustalet, 1880","<p><em>Ninox philippensis, N. </em><em><em>spilocephala,</em></em><em><em><em> N. leventisi, N. reyi, </em> </em>N. </em><em><em>rumseyi, </em>N. spilonotus </em>and <em><em><em>N. </em>mindorensis</em></em><em> </em>(del Hoyo and Collar 2014) were previously lumped as <em>N. philippensis </em>following Sibley and Monroe (1990, 1993).</p>"
22727234,Mulleripicus fuliginosus,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Mulleripicus,fuliginosus,,,,,"Tweeddale, 1877","<p><em>Mulleripicus funebris </em>and<em> M. fuliginosus </em>(del Hoyo and Collar 2014<em></em>) were previously lumped as <em>M. funebris </em>following Sibley and Monroe (1990, 1993).</p>"
22707285,Symposiachrus sacerdotum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Symposiachrus,sacerdotum,,,,,"(Mees, 1973)",<em>Symposiachrus sacerdotum </em>(del Hoyo   and Collar 2016) was previously listed as <em>Monarcha   sacerdotum</em>.
22709399,Ficedula bonthaina,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,bonthaina,,,,,"(Hartert, 1896)",
22698727,Sarcophanops samarensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EURYLAIMIDAE,Sarcophanops,samarensis,,,,,"Steere, 1890",<em>Sarcophanops samarensis</em><em> </em>(del Hoyo   and Collar 2016) was previously listed as <em>Eurylaimus   samarensis.</em>
22689670,Eurostopodus diabolicus,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Eurostopodus,diabolicus,,,,,"Stresemann, 1931",
22697685,Ciconia stormi,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Ciconia,stormi,,,,,"(Blasius, 1896)",
22736062,Dicrurus menagei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICRURIDAE,Dicrurus,menagei,,,,,"(Bourns & Worcester, 1894)",
22690173,Columba elphinstonii,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,elphinstonii,,,,,"(Sykes, 1833)",
22710150,Cochoa beccarii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Cochoa,beccarii,,,,,"Salvadori, 1879",
22716210,Dasycrotapha speciosa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Dasycrotapha,speciosa,,,,,"(Tweeddale, 1878)",
22726572,Chrysocolaptes xanthocephalus,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Chrysocolaptes,xanthocephalus,,,,,"Walden &amp; Layard, 1872","<em>Chrysocolaptes lucidus, C. guttacristatus, C. stricklandi, C. strictus, C. haematribon, C. erythrocephalus </em>and <em>C. xanthocephalus </em>(del Hoyo and Collar 2014) were previously lumped as C. <em>lucidus </em>following Sibley and Monroe (1990, 1993)."
22689993,Caprimulgus concretus,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,concretus,,,,,"Bonaparte, 1850",
22680064,Asarcornis scutulata,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Asarcornis,scutulata,,,,,"(S. Müller, 1842)",<em>Asarcornis scutulata</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Cairina</em>.
22727280,Anas albogularis,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,albogularis,,,,,"(Hume, 1873)","<p><em>Anas gibberifrons</em> and <em>A. albogularis</em> (del Hoyo and Collar 2014) were previously lumped as <em>A. gibberifrons</em> following Sibley and Monroe (1990, 1993).</p>"
22728146,Ramphiculus subgularis,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ramphiculus,subgularis,,,,,"(Meyer &amp; Wiglesworth, 1896)","<p><em>Ramphiculus subgularis, R. epius&#160;</em>and<em>&#160;R. mangoliensis&#160;</em>(del Hoyo and Collar<em>&#160;</em>2014) were previously placed in the genus&#160;<em>Ptilinopus&#160;</em>and lumped as&#160;<em>P. subgularis&#160;</em>following Sibley and Monroe (1990, 1993).<em>&#160;</em></p><p><em></em></p>"
22680592,Turnix everetti,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,TURNICIDAE,Turnix,everetti,,,,,"Hartert, 1898",
22684969,Prioniturus luconensis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Prioniturus,luconensis,,,,,"Steere, 1890",
22716813,Suthora zappeyi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARADOXORNITHIDAE,Suthora,zappeyi,,,,,"Thayer &amp; Bangs, 1912","<p>All members of genus&#160;<em>Suthora</em>&#160;now moved to the family Paradoxornithidae following Cai&#160;<em>et al.&#160;</em>(2019). Previously placed in&#160;<em>Sinosuthora</em>&#160;(del Hoyo and Collar 2016) and prior to that listed in&#160;<em>Paradoxornis, </em>but&#160;moved to current genus following Cai<em>&#160;et al.</em>&#160;(2019). Two subspecies recognized.</p>"
22728616,Gymnocrex talaudensis,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gymnocrex,talaudensis,,,,,"Lambert, 1998",
22716118,Spelaeornis badeigularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Spelaeornis,badeigularis,,,,,"Ripley, 1948",
22707288,Symposiachrus everetti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Symposiachrus,everetti,,,,,"(Hartert, 1896)",<em>Symposiachrus everetti</em> (del Hoyo and   Collar 2016) was previously listed as <em>Monarcha   everetti</em><em>.<br/></em>
22688548,Otus sagittatus,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,sagittatus,,,,,"(Cassin, 1848)",
22711924,Machlolophus nuchalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARIDAE,Machlolophus,nuchalis,,,,,"(Jerdon, 1845)",<em>Machlolophus nuchalis</em> (del Hoyo and   Collar 2016) was previously listed as <em>Parus   nuchalis</em>.
22716261,Stachyris oglei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Stachyris,oglei,,,,,"(Godwin-Austen, 1877)",
22726334,Ninox mindorensis,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,mindorensis,,,,,"Ogilvie-Grant, 1896","<p><em>Ninox philippensis, N. </em><em><em>spilocephala,</em></em><em><em><em> N. leventisi, N. reyi, </em> </em>N. </em><em><em>rumseyi, </em>N. spilonotus </em>and <em><em><em>N. </em>mindorensis</em></em><em> </em>(del Hoyo and Collar 2014) were previously lumped as <em>N. philippensis </em>following Sibley and Monroe (1990, 1993).</p>"
22705956,Corvus florensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,florensis,,,,,"Büttikofer, 1894",
22734528,Napothera pasquieri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PELLORNEIDAE,Napothera,pasquieri,,,,,"(Delacour &amp; Jabouille, 1930)","Previously placed in genus&#160;<em>Rimator</em>&#160;(del Hoyo and Collar 2016) but moved to current genus following Cai&#160;<em>et al.</em>&#160;(2019). Formerly treated as conspecific with<em>&#160;N. malacoptila</em>&#160;and&#160;<em>N. albostriata&#160;</em>following Sibley and Monroe (1990, 1993).&#160;Monotypic."
22689610,Batrachostomus poliolophus,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,PODARGIDAE,Batrachostomus,poliolophus,,,,,"Hartert, 1892",
22688911,Otus gurneyi,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,gurneyi,,,,,"(Tweeddale, 1879)",
22706489,Coracina fortis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,fortis,,,,,"(Salvadori, 1878)",
22685016,Tanygnathus gramineus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Tanygnathus,gramineus,,,,,"(Gmelin, 1788)",
22715758,Trochalopteron yersini,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Trochalopteron,yersini,,,,,"Robinson &amp; Kloss, 1919",<p><em>Trochalopteron yersini </em>(del Hoyo and Collar 2016) was previously listed as <em>Garrulax yersini</em>.</p>
22698631,Hydrornis baudii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Hydrornis,baudii,,,,,"(Müller &amp; Schlegel, 1845)",<em>Hydrornis baudii</em> (del Hoyo and   Collar 2016) was previously listed as <em>Pitta baudii</em>.
22692604,Gymnocrex rosenbergii,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gymnocrex,rosenbergii,,,,,"(Schlegel, 1866)",
22697713,Leptoptilos javanicus,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Leptoptilos,javanicus,,,,,"(Horsfield, 1821)",
22710160,Saxicola macrorhynchus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Saxicola,macrorhynchus,,,,,"(Stoliczka, 1872)",
22681622,Psilopogon javensis,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,javensis,,,,,"(Horsfield, 1821)",<em>Psilopogon   javensis</em> (del Hoyo and Collar 2014) was previously placed in the genus   <em>Megalaima</em>.
22693431,Calidris ferruginea,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,ferruginea,,,,,"(Pontoppidan, 1763)",
22698735,Eurylaimus ochromalus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EURYLAIMIDAE,Eurylaimus,ochromalus,,,,,"Raffles, 1822",
22689613,Batrachostomus mixtus,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,PODARGIDAE,Batrachostomus,mixtus,,,,,"Sharpe, 1892",
22698754,Calyptomena hosii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CALYPTOMENIDAE,Calyptomena,hosii,,,,,"Sharpe, 1892",
22699415,Culicivora caudacuta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Culicivora,caudacuta,,,,,"(Vieillot, 1818)",
22699453,Euscarthmus rufomarginatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Euscarthmus,rufomarginatus,,,,,"(Pelzeln, 1868)",
22699787,Contopus cooperi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Contopus,cooperi,,,,,"(Swainson, 1832)",
22700300,Alectrurus tricolor,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Alectrurus,tricolor,,,,,"(Vieillot, 1816)",
22686630,Mearnsia picina,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Mearnsia,picina,,,,,"(Tweeddale, 1879)",
22691257,Treron oxyurus,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Treron,oxyurus,,,,,"(Temminck, 1823)",
22700560,Conopias cinchoneti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Conopias,cinchoneti,,,,,"(Tschudi, 1844)",
22701364,Clytoctantes atrogularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Clytoctantes,atrogularis,,,,,"Lanyon, Stotz & Willard, 1990",
22689591,Batrachostomus auritus,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,PODARGIDAE,Batrachostomus,auritus,,,,,"(Gray, 1829)",
22726899,Cittura sanghirensis,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Cittura,sanghirensis,,,,,"Sharpe, 1868","<p><em>Cittura cyanotis </em>and<em> C. sanghirensis </em>(del Hoyo and Collar 2014) were previously lumped as <em>C. cyanotis </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22681649,Psilopogon henricii,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,henricii,,,,,"(Temminck, 1831)",<em>Psilopogon   henricii</em> (del Hoyo and Collar 2014) was previously placed in the genus   <em>Megalaima</em>.
22681616,Psilopogon rafflesii,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,rafflesii,,,,,"(Lesson, 1839)",<em>Psilopogon   rafflesii </em>(del Hoyo and Collar 2014) was previously placed in the genus   <em>Megalaima</em>.
22701623,Drymophila ochropyga,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Drymophila,ochropyga,,,,,"(Hellmayr, 1906)",
22701666,Cercomacra brasiliana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Cercomacra,brasiliana,,,,,"Hellmayr, 1905",
60543526,Phapitreron maculipectus,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Phapitreron,maculipectus,,,,,"(Bourns &amp; Worcester, 1894)","<em>Phapitreron amethystinus</em>, <em>P. maculipectus</em> and <em>P. frontalis</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. amethystinus</em> following Sibley and Monroe (1990, 1993)."
22702582,Asthenes hudsoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Asthenes,hudsoni,,,,,"(Sclater, 1874)",
22726297,Treron aromaticus,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Treron,aromaticus,,,,,"(Gmelin, 1789)","<p><em>Treron pompadora, T. affinis, T. chloropterus, T. phayrei, T. axillaris&#160;</em>and<em>&#160;T. aromaticus&#160;</em>(del Hoyo and Collar<em>&#160;</em>2014) were previously lumped as&#160;<em>T. pompadora&#160;</em>following Sibley and Monroe (1990, 1993).</p>"
22716112,Spelaeornis caudatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Spelaeornis,caudatus,,,,,"(Blyth, 1845)",
22693836,Charadrius peronii,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Charadrius,peronii,,,,,"Schlegel, 1865",
22703103,Dendroplex kienerii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Dendroplex,kienerii,,,,,"(Zimmer, 1934)",
22703177,Drymotoxeres pucheranii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Drymotoxeres,pucheranii,,,,,"(Des Murs, 1849)",<p><em>Drymotoxeres pucheranii </em>(del Hoyo and Collar 2016) was previously listed as <em>Drymotoxeres pucherani.</em> </p>  <p>&#160;</p>
22709156,Cyornis umbratilis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,umbratilis,,,,,"(Strickland, 1849)",<p><em>Cyornis umbratilis </em>(del Hoyo and Collar 2016) was previously listed as <em>Rhinomyias umbratilis</em>.</p>
22716693,Laniellus albonotatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Laniellus,albonotatus,,,,,"(Lesson, 1832)",<p><em>Laniellus albonotatus </em>(del Hoyo and Collar 2016) was previously listed as <em>Crocias albonotatus</em>.</p>
22686543,Aerodramus vulcanorum,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Aerodramus,vulcanorum,,,,,"(Stresemann, 1926)",<em>Aerodramus   vulcanorum </em>(del Hoyo and Collar 2014) was previously placed in the genus   <em>Collocalia</em>.
22685434,Palaeornis eupatria,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Palaeornis,eupatria,,,,,"(Linnaeus, 1766)","<em>Palaeornis eupatria&#160;</em>(Handbook of the Birds of the World and BirdLife International 2020) was previously listed as&#160;<em>Psittacula&#160;</em><em>eupatria</em><em>&#160;</em>(del Hoyo&#160;<em>et al.&#160;</em>2014).&#160;Braun&#160;<em>et al</em>. (2019) report the situation where the parrot genera&#160;<em>Psittinus</em>,&#160;<em>Tanygnathus</em>&#160;and&#160;<em>Mascarinus</em>&#160;nest genetically within&#160;<em>Psittacula</em>, meaning that either&#160;<em>Psittacula</em>&#160;replaces these latter three genera or it breaks down into monophyletic genera of their own. The latter course is preferred, building on Braun&#160;<em>et al</em>. (2016), where several genera were established or resurrected including <em>Palaeornis</em><em>&#160;</em>for&#160;<em>P.&#160;</em><em>eupatria</em><em>&#160;</em>and&#160;<em>P. wardi</em>."
22708819,Turdus iliacus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus,iliacus,,,,,"Linnaeus, 1766",
22696317,Neohierax insignis,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Neohierax,insignis,,,,,"(Walden, 1872)","Previously placed in <em>Polihierax</em>&#160;(del Hoyo &amp; Collar 2014) but merits separate genus on basis of different syringeal morphology (Griffiths 1994), by habit of nesting in tree holes made by other birds (rather than in cavities in nest structure of others) (Kemp &amp; Vidhidharm 1998) and phylogeny (Fuchs<em> et al.</em> 2015). Racial variation slight; validity of subspecies requires reassessment. Three subspecies currently recognized."
22689997,Caprimulgus pulchellus,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,pulchellus,,,,,"Salvadori, 1879",
22691341,Ramphiculus jambu,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ramphiculus,jambu,,,,,"(Gmelin, 1789)",<em>Ramphiculus jambu</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Ptilinopus</em>.
22690122,Columba junoniae,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,junoniae,,,,,"Hartert, 1916",
22688656,Otus mantananensis,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,mantananensis,,,,,"(Sharpe, 1892)",
22693949,Vanellus vanellus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,vanellus,,,,,"(Linnaeus, 1758)",
22706984,Dicrurus sumatranus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICRURIDAE,Dicrurus,sumatranus,,,,,"Ramsay, 1880",
22708169,Cinclus schulzii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CINCLIDAE,Cinclus,schulzii,,,,,"Cabanis, 1882",<p><em>Cinclus schulzii </em>(del Hoyo and Collar 2016) was previously listed as <em>C. schulzi</em>.</p><p><br/></p>
22709394,Ficedula disposita,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,disposita,,,,,"(Ripley & Marshall, 1967)",
22709566,Cyornis turcosus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,turcosus,,,,,"Brüggemann, 1877",
22709655,Sheppardia gabela,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Sheppardia,gabela,,,,,"(Rand, 1957)",
22710562,Aplonis mystacea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,mystacea,,,,,"(Ogilvie-Grant, 1911)",
22714523,Locustella major,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Locustella,major,,,,,"(Brooks, 1872)",<p><em>Locustella major </em>(del Hoyo and Collar 2016) was previously listed as <em>Bradypterus major</em>.</p>
22714674,Helopsaltes pleskei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Helopsaltes,pleskei,,,,,"Taczanowski, 1889","As part of their overhaul of the Locustellidae (see below) Alström&#160;<em>et al.</em>&#160;(2018) introduced the generic name&#160;<em>Helopsaltes</em>&#160;to cover the monophyletic group of&#160;<em>Locustella</em>&#160;warbler species&#160;<em>ochotensis</em>,&#160;<em>pleskei</em>,<em>&#160;certhiola</em>,&#160;<em>pryeri</em>,<em>&#160;fasciolata&#160;</em>and&#160;<em>amnicola&#160;</em>(del Hoyo and Collar 2016). They found no morphological diagnostic characters, but identified a clear difference in voice.Has been considered conspecific with either or both of <em>H. certhiola</em> and <em>H. ochotensis</em>, but differs in voice, morphology and ecology. Molecular data reveal intraspecific structure among populations assigned to present species, while simultaneously suggesting that <em>H. ochotensis</em> shows remarkably little divergence (Drovetski <em>et al.</em> 2004, Drovetski <em>et al. </em>2015). Monotypic."
22715559,Schoenicola striatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Schoenicola,striatus,,,,,"(Jerdon, 1841)",Previously placed in monotypic <em>Chaetornis</em>&#160;(del Hoyo and Collar 2016) but moved to <em>Schoenicola</em> following Alström <em>et al.</em> (2018). Monotypic.
22716630,Alcippe brunneicauda,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ALCIPPEIDAE,Alcippe,brunneicauda,,,,,"(Salvadori, 1879)","Following Cai <em>et al.</em> (2019), all members of genus <em>Alcippe </em>now moved to their own family Alcippeidae. Several subspecies proposed, but only <em>eriphaea</em> (Borneo) currently accepted, primarily on basis of vocal differences (Eaton <em>et al. </em>2016). Two subspecies recognized."
22716690,Laniellus langbianis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Laniellus,langbianis,,,,,"(Gyldenstolpe, 1939)",<p><em>Laniellus langbianis </em>(del Hoyo and Collar 2016) was previously listed as <em>Crocias langbianis</em>.</p>
22718611,Anthus nattereri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOTACILLIDAE,Anthus,nattereri,,,,,"Sclater, 1878",
22719703,Erythrura viridifacies,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Erythrura,viridifacies,,,,,"Hachisuka & Delacour, 1937",
22719890,Lonchura stygia,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Lonchura,stygia,,,,,"Stresemann, 1924",
22720891,Emberiza koslowi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Emberiza,koslowi,,,,,"Bianchi, 1904",
22724510,Acrobatornis fonsecai,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Acrobatornis,fonsecai,,,,,"Pacheco, Whitney & Gonzaga, 1996",
22729474,Herpsilochmus pileatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Herpsilochmus,pileatus,,,,,"(Lichtenstein, 1823)",
22726309,Trichoglossus weberi,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Trichoglossus,weberi,,,,,"Büttikofer, 1894","<p><em>Trichoglossus haematodus, T. forsteni, T. capistratus, T. weberi, T. rubritorquis, T. moluccanus </em>and<em> T. rosenbergii </em>(del Hoyo and Collar 2014) were previously lumped as <em>T. haematodus </em>following Christidis and Boles (1994), and before then were split as <em>T. haematodus </em>and<em> T. rubritorquis </em>following Sibley and Monroe (1990, 1993).</p>"
22729480,Ianthocincla konkakinhensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Ianthocincla,konkakinhensis,,,,,"(Eames &amp; Eames, 2001)",Previously listed as&#160;<em>Garrulax konkakinhensis&#160;</em>(del Hoyo and Collar 2016) but moved to current genus following Cibois&#160;<em>et al.&#160;</em>(2018). Monotypic.
22735914,Formicivora grantsaui,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Formicivora,grantsaui,,,,,"Gonzaga, Carvalhaes & Buzzetti, 2007",
